Company,Time,Financial Distress,CLASS,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83
164,1,0.032062,0,1.0897,0.022524,0.78657,0.7603,0.054215,0.061305,0.4884,0.029626,0.10554,0.0010194,0.74459,0.94381,0.21343,3.6854,3.0625,0.071308,2.0064,0.036165,0.075553,0.052929,1.0211,3.5389,0.11045,0.68328,117.74,12.373,12.402,0.054214,0.10329,0.33372,10.665,0.43893,0.86869,2.2555,117.55,0.030251,0.48394,0.047567,-0.14089,0.21484,3.5623,-0.83844,0.99345,0.10484,0.28724,0.028636,3.6854,1115.7,3.2015,0.88955,12.099,0.093478,0.083973,170.7,-0.72182,0.33708,-0.072582,-0.015765,-0.020735,0.0,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,364.95,15.8,61.476,4.0,36.0,85.437,27.07,26.102,16.0,16.0,0.2,12,0.0053286,30,45
180,4,0.090315,0,0.78153,0.13423,0.61475,1.1066,0.15603,-0.13185,0.54962,0.1213,0.34843,0.0027448,0.47166,10.057,0.38525,1.5957,7.1173,0.141,6.3452,0.076393,0.01402,0.12658,2.3462,2.4072,0.2613,0.60351,824.52,12.16,-8.3931,0.39529,0.011236,0.3317,3.2491,0.29974,0.98172,8.5897,50.581,0.28459,0.029165,0.069032,0.0044216,0.45971,2.8725,0.1636,0.83803,0.29199,-0.34224,0.21835,1.5957,2366.4,1.5665,0.7387,12.261,0.14952,0.28916,1045.9,0.075615,0.12883,1.727,-0.016149,-0.014593,0.13859,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,26,0.01686,2,34
44,4,0.29758,0,0.97149,0.014707,0.90641,0.82695,0.10813,-0.025138,0.42421,0.017785,0.15714,8.49e-05,0.85655,1.1553,0.093593,9.6846,2.4509,0.13076,1.5891,0.034063,0.11318,0.038633,0.96544,7.9707,0.18831,0.88169,167.39,11.454,-32.896,0.1598,0.024714,0.37402,5.5351,0.45229,0.97273,1.9578,146.88,0.01717,0.26406,0.041191,0.04656,0.10375,8.8356,-0.31858,0.90212,0.14176,-0.26859,0.016226,10.162,1065.2,9.4205,0.81169,11.264,0.14274,0.15572,530.14,-0.18947,0.42239,0.20229,0.0,0.0,0.26054,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,12,0.00096618,12,30
208,1,-0.18133,0,10.167,0.00055203,0.087773,0.50649,-0.0013801,0.80458,3.5723,0.0010899,0.00060514,0.0077284,0.89235,-5.0,0.91223,0.096218,3.2478,-0.0027248,0.76198,0.12227,0.0,1.3931,0.56758,5.1114,0.16785,0.087773,0.66667,8.1951,0.6295,-0.1293,0.0,0.31355,1527.0,0.61907,1.0,0.91567,110.84,0.00061862,0.0,0.24142,-0.45027,0.099089,0.55522,-0.99485,9.2061,0.005571,0.882,0.0062893,0.096218,1101.7,0.096218,0.83215,7.5148,0.019074,0.085012,101.94,-0.98974,0.55313,0.091185,-0.013249,-0.026158,0.0,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,364.95,15.8,61.476,4.0,36.0,85.437,27.07,26.102,16.0,16.0,0.2,25,0.0093333,26,39
276,1,0.2366,0,1.8543,0.25428,0.63987,1.0323,0.31666,0.40669,1.1341,0.24633,0.70609,0.1783,0.88275,5747.0,0.36013,1.7768,7.5423,0.30675,2.3057,0.095763,0.0,0.20116,1.1694,9.0726,0.33381,0.47606,1538.3,9.8064,2.5383,0.32511,0.16381,0.53992,37.257,0.52303,0.74399,3.4611,47.731,0.28806,0.45487,0.092768,0.24052,0.11378,2.8664,0.9071,3.1651,2.2349,1.1293,0.3974,1.7768,2178.7,1.3219,0.66619,9.8381,0.31785,0.34459,101.82,0.31203,0.29825,0.025628,0.0,0.0,0.1999,4.088,9.7174,-1.3673,18.065,30.449,29.464,13.5,7958.3,340.48,13.6,40.375,4.0,36.5,78.786,25.235,24.551,15.5,16.5,2.9,14,1.0787,11,44
277,5,0.37724,0,0.85576,0.070734,0.89464,0.60931,0.1152,-0.12187,0.47363,0.11609,0.67132,0.000383,0.72308,5.4117,0.10537,8.4908,1.5957,0.18906,1.4932,0.018334,0.034937,0.021698,0.84265,6.1728,0.25639,0.84495,741.16,13.077,-4.9995,0.33095,0.049682,0.4002,4.5501,0.6568,0.94446,2.008,225.6,0.097824,0.47152,0.03009,-0.1254,0.098708,5.7828,-0.23937,1.0674,0.7166,-1.1567,0.079065,8.6326,1104.0,8.0192,0.74361,12.582,0.20853,0.15622,214.22,-0.13596,0.30343,0.076265,-0.032982,-0.054131,0.21891,5.2315,7.8486,2.9999,1.322,-9.0422,36.859,11.4,9134.2,-31.329,11.15,36.293,4.0,32.0,57.306,42.165,40.6,16.333,15.0,3.85,14,0.0040132,17,51
9,11,2.0248,0,1.6944,0.082927,0.42738,0.55559,0.12312,0.28947,0.90677,0.14926,0.14482,0.12432,0.70635,3.2149,0.57262,0.74635,1.9714,0.22161,1.196,0.036145,0.068932,0.086703,0.78656,2.2116,0.31856,0.41688,200.28,11.964,1.9193,-0.017407,0.010498,0.37801,4.5651,0.68038,0.97544,1.7551,182.61,0.1174,0.018333,0.065056,0.46377,0.25122,0.97025,6.3994,2.2794,0.3301,0.50552,0.19404,0.74635,1382.9,0.72802,0.68144,11.376,0.26155,0.17699,371.14,1.0,0.31655,-0.37678,0.018391,0.033101,0.0,-7.714,-11.824,-25.736,-21.411,46.844,30.046,12.2,26059.0,3.8523,30.5,-10.665,0.0,28.0,91.5,130.5,132.4,20.0,14.5,-16.0,28,0.30025,36,46
265,6,0.29225,0,2.2206,0.13182,0.24259,0.13143,0.1005,0.21792,2.2092,1.003,0.17404,0.31337,0.39645,12.416,0.75741,0.32029,5.2693,0.7647,3.7269,0.023046,0.061589,0.12908,0.33151,2.511,0.94229,0.17853,482.41,14.513,0.6031,0.070215,0.064054,0.39442,0.53314,3.001,0.73596,64.581,68.32,0.33249,0.084569,0.17535,-0.67178,0.052341,0.17352,-0.6374,14.471,2.5184,0.28772,0.54338,0.32029,2771.9,0.23572,0.057709,12.483,0.77999,0.12384,6596.9,-0.46778,0.0020351,0.079452,-0.018069,-0.13748,0.0,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2.0,29.0,66.262,52.74,49.206,15.5,12.0,-6.4,4,1.1468,8,10
199,11,0.48978,0,1.3765,0.061523,0.47326,0.47956,0.11724,0.13792,0.83292,0.12829,0.1168,0.037157,0.50421,2.1547,0.52674,0.89848,1.8433,0.24448,2.6944,0.037141,0.11347,0.1014,0.95111,0.98971,0.32345,0.36629,130.68,13.113,3.4771,0.20318,0.10698,0.30509,19.81,0.63619,0.77396,3.9826,195.3,0.12202,0.20309,0.077449,0.06355,0.48454,0.91043,-0.57751,1.0871,0.12697,0.26184,0.13,0.90056,1118.8,0.69539,0.67655,12.378,0.2739,0.15511,1046.8,-0.40598,0.12041,0.38872,-0.039543,-0.082458,0.033634,-7.714,-11.824,-25.736,-21.411,46.844,30.046,12.2,26059.0,3.8523,30.5,-10.665,0.0,28.0,91.5,130.5,132.4,20.0,14.5,-16.0,29,0.078922,10,50
201,3,0.044862,0,0.84126,0.10405,0.76684,0.82359,0.10376,-0.090167,0.32726,0.12634,0.44627,0.031025,0.47785,5.3361,0.23316,3.2889,6.2917,0.12599,2.3278,0.032012,0.023611,0.056358,1.7235,1.6261,0.22872,0.56801,540.65,13.061,-9.1341,0.21237,0.19882,0.18589,25.021,0.2257,0.74072,3.0182,57.218,0.21775,0.85273,0.038869,0.23963,0.50649,3.5323,0.76442,0.46035,0.20544,-0.38671,0.13569,3.2889,1211.5,2.4361,0.77128,12.867,0.15516,0.18838,310.57,0.27652,0.27288,0.2184,-0.016662,-0.020231,0.022476,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,120.87,36.07,35.273,17.0,15.0,-0.2,9,0.1612,2,8
38,14,0.079981,0,1.2644,0.02652,0.30935,0.54064,0.039993,0.073755,0.77931,0.049052,0.038398,0.031067,0.35274,15.991,0.69065,0.44791,3.3529,0.073974,3.4303,0.0099692,0.0046261,0.035734,1.5327,0.85399,0.1988,0.27898,42.086,12.457,7.3301,1.1297,0.030366,0.21742,10.927,0.40215,0.90184,4.2815,107.37,0.075182,0.043968,0.01844,0.026794,0.63307,0.7828,-0.65007,1.091,0.04189,0.10679,0.085727,0.45413,1096.1,0.40395,0.8012,11.842,0.10018,0.10748,971.99,-0.48156,0.12627,4.1045,-0.0206,-0.038102,0.19713,-1.5863,-7.5046,12.145,-20.229,28.286,30.023,11.0,34501.0,-32.209,11.9,13.871,1.0,29.0,91.7,227.5,214.5,21.0,20.5,8.6,3,0.049302,24,44
120,5,0.618,0,1.2112,0.063992,0.84165,1.4732,0.12685,0.13566,0.40236,0.043436,0.40413,0.061839,0.77801,2.6948,0.15835,5.3153,9.1361,0.086102,2.9924,0.018444,0.031952,0.028714,1.8936,8.1131,0.14196,0.64234,729.38,11.906,10.86,0.024206,0.19931,0.25845,14.722,0.17543,0.76319,3.4875,39.404,0.082251,1.2587,0.01252,0.25007,0.18159,9.3039,0.12841,0.872,0.3524,0.85675,0.076031,5.3153,1804.8,4.0566,0.85804,12.294,0.09886,0.20914,565.54,0.06033,0.42244,0.3215,-0.025281,-0.01716,0.14607,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4.0,31.0,59.806,44.53,42.822,15.5,14.0,2.1,9,0.70485,11,37
75,11,1.1324,0,1.3106,0.097782,0.31119,0.3761,0.08891,0.070383,0.85155,0.25999,0.14196,0.30909,0.29701,4.7196,0.68881,0.45179,2.9513,0.2364,2.854,0.028984,0.050089,0.1279,1.2663,1.3808,0.2593,0.22662,278.49,14.672,5.3436,-0.0032438,0.084571,0.19298,35.423,0.51312,0.72824,3.8531,121.98,0.32922,0.12278,0.077066,0.33068,0.27238,0.54601,0.33925,2.5288,0.35899,0.10218,0.31421,0.45179,1961.8,0.32901,0.7407,13.694,0.35088,0.097521,2426.9,0.14502,0.097609,-0.12738,-0.0080788,-0.021481,0.13078,-7.714,-11.824,-25.736,-21.411,46.844,30.046,12.2,26059.0,3.8523,30.5,-10.665,0.0,28.0,91.5,130.5,132.4,20.0,14.5,-16.0,15,0.88032,45,59
303,13,-0.060104,0,0.27115,-0.0115,0.29196,0.015708,-0.022826,-0.13058,0.23197,-0.73207,-0.016241,-0.03236,0.048582,-3.1012,0.70804,0.41235,0.94282,-1.4531,2.2133,0.0023216,0.46857,0.012958,0.32334,0.017014,0.08538,0.17917,-15.571,13.484,-0.12029,-0.091929,0.11279,0.041561,1.0756,2.6458,0.61367,2.4199,381.83,-0.23671,0.1593,0.1478,-0.76579,0.92326,0.022186,0.48993,0.76689,-0.012455,-0.18443,-0.039388,0.42926,958.72,0.25304,0.91462,9.3307,-0.6966,0.0013412,281.98,0.32444,0.0064914,0.049801,0.0,0.0,0.0,3.2148,1.5719,7.1562,-4.5408,-20.861,22.334,10.6,32801.0,-58.122,15.6,22.571,2.0,30.0,92.9,203.2,204.5,22.0,22.0,6.4,15,-0.043816,4,9
410,14,-0.491,0,1.5949,-0.015828,0.71291,0.067684,0.013455,0.24401,0.53532,-0.23386,-0.055134,-0.09101,0.65417,0.11583,0.28709,2.4832,0.48153,0.19878,0.12699,0.079006,1.7162,0.19262,0.10347,63.009,0.23791,0.41016,-43.537,14.54,0.27739,0.053792,0.30275,0.21957,0.47997,3.244,0.57533,0.16663,747.61,-0.024196,1.0545,1.1673,-0.24322,0.0010742,0.23576,-3.9798,267.26,-14.735,0.84993,-0.022202,2.4832,789.67,1.4287,0.76209,11.847,0.20355,0.016103,3878.6,-1.0,0.40619,-0.097352,-0.0084103,-0.12426,0.0,0.81424,-2.9663,9.6506,-12.385,3.7123,26.178,10.8,33651.0,-45.166,13.75,18.221,1.5,29.5,92.3,215.35,209.5,21.5,21.25,7.5,30,-0.25033,12,20
303,12,-0.043816,0,0.69358,-0.020473,0.40247,0.060904,-0.03447,-0.07763,0.63379,-0.33614,-0.034262,-0.018942,0.17571,-11.08,0.59753,0.67357,8.296,-0.56597,4.0181,0.13238,0.051082,0.52255,0.34662,0.076262,0.014702,0.25334,-42.052,13.581,-0.78455,0.18415,0.14913,0.16056,3.5182,2.6363,0.62946,4.0781,43.395,-0.11651,0.24959,2.1736,-0.52618,0.79861,0.10193,-1.0238,0.7482,-0.025635,-0.12992,-0.050867,0.70352,1227.4,0.42398,0.9853,10.782,-0.40637,0.00089539,1204.0,-0.33857,0.014935,0.04521,0.0,0.0,0.0,-0.32511,-0.71099,-3.0659,-17.899,107.71,38.823,10.4,31839.0,-25.841,34.7,36.03,2.0,32.0,87.1,175.9,178.1,20.0,14.5,-20.2,15,-0.038909,3,8
265,7,0.46632,0,1.6813,-0.079091,0.24087,0.037166,0.0035536,0.12835,1.2595,-2.128,-0.10419,0.13825,0.31674,0.17298,0.75913,0.3173,264.24,0.095612,0.2657,0.036542,0.55274,0.19398,0.11734,0.76851,0.47239,0.18838,-167.19,14.434,0.28956,-0.075787,0.052485,0.23726,1.2739,6.3838,0.7821,0.5036,1.3624,-0.2497,0.069138,0.98321,-0.73864,0.048362,0.048959,-1.5545,15.697,-1.6354,0.16908,-0.32836,0.3173,1604.8,0.24816,0.52761,11.141,0.14308,0.017557,1970.5,-1.0,0.073802,-0.14606,-0.0028735,-0.077313,0.0,-0.075348,-0.23637,-3.0266,5.7748,-20.982,15.916,10.4,9667.3,4.7909,25.4,41.598,0.0,28.0,79.951,66.12,59.471,18.0,12.0,-13.4,4,0.29225,9,11
157,12,3.407,0,1.2793,0.17951,0.70874,1.2356,0.26133,0.18913,0.9409,0.14529,0.61632,0.23659,0.86631,4.6037,0.29126,2.4334,2.0939,0.21151,5.1518,0.021799,0.045944,0.03219,1.4262,10.124,0.24127,0.67719,4698.8,14.267,6.533,0.28465,0.031553,0.63716,53.339,0.51569,0.95548,6.79,171.93,0.20721,0.10833,0.017643,0.51712,0.12204,4.2421,0.64071,2.3865,1.4709,0.64934,0.25328,2.4558,7623.9,2.325,0.75873,14.478,0.22216,0.2981,1636.2,0.24263,0.18197,0.13302,0.014973,0.012119,0.17443,-0.32511,-0.71099,-3.0659,-17.899,107.71,38.823,10.4,31839.0,-25.841,34.7,36.03,2.0,32.0,87.1,175.9,178.1,20.0,14.5,-20.2,21,6.193,11,48
221,10,1.1092,0,0.74232,0.18898,0.51896,0.60559,0.22114,-0.10569,0.25637,0.31206,0.39286,0.21703,0.30446,14.003,0.48104,1.0788,8905.3,0.36517,1.9268,0.0026345,0.026077,0.0064233,1.989,0.90912,0.40759,0.41015,787.39,14.039,-5.73,-0.043061,0.10881,0.10515,48.615,0.17363,0.79033,3.2525,0.040425,0.62071,0.22619,0.0043504,0.078055,0.66613,1.2589,0.25707,0.72215,0.2837,-0.2197,0.36416,1.1181,2004.2,0.85262,0.59241,13.537,0.50042,0.24683,1464.1,0.11389,0.18619,-0.098095,0.0041586,0.006867,0.097585,3.0621,3.9554,-0.53449,-9.302,11.207,20.132,12.3,13568.0,14.529,21.5,33.768,2.0,22.0,100.0,100.0,100.0,17.125,14.5,-7.0,15,0.90424,17,38
383,11,0.81807,0,0.87614,0.13718,0.52507,0.87782,0.17246,-0.051749,0.80428,0.15627,0.28884,0.17443,0.36604,46.532,0.47493,1.1056,4.3043,0.19647,27.735,0.0080582,0.0042222,0.019288,2.3981,1.5499,0.20727,0.41779,496.29,14.675,-16.963,0.056553,0.10728,0.33602,5.0324,0.38279,0.79568,34.986,83.637,0.37477,0.22589,0.0091798,0.25736,0.56636,1.8483,0.35842,0.83856,0.24221,-0.10896,0.26126,1.1061,1718.2,0.8797,0.79273,14.545,0.23417,0.18194,21602.0,0.15197,0.025091,0.1201,-0.0011696,-0.0013323,0.22725,-7.714,-11.824,-25.736,-21.411,46.844,30.046,12.2,26059.0,3.8523,30.5,-10.665,0.0,28.0,91.5,130.5,132.4,20.0,14.5,-16.0,32,0.63107,2,9
74,10,0.6379,0,0.873,0.14336,0.54922,0.53097,0.19349,-0.040104,0.31364,0.26999,0.31802,0.16284,0.27568,5.6738,0.45078,1.2184,6.7751,0.36442,2.0524,0.012971,0.064228,0.041076,1.9261,0.77096,0.39383,0.31578,544.62,14.352,-13.24,-0.019438,0.23344,0.099041,2684.1,0.18653,0.57496,3.3859,53.136,0.52002,0.51786,0.024429,0.040663,0.68871,1.1779,-0.15338,0.65453,0.20815,-0.088967,0.26102,1.283,1712.6,0.70052,0.60617,13.719,0.49344,0.20911,1681.0,-0.083059,0.15682,-0.08442,0.00038196,0.00071937,0.055143,3.0621,3.9554,-0.53449,-9.302,11.207,20.132,12.3,13568.0,14.529,21.5,33.768,2.0,22.0,100.0,100.0,100.0,17.125,14.5,-7.0,15,0.61865,10,28
403,11,0.17416,0,3.9783,0.092555,0.37762,0.19589,0.015923,0.46729,1.752,0.47249,0.14871,0.1438,0.62418,5455.0,0.62238,0.60674,2.8049,0.081286,0.49113,0.02696,0.0,0.17183,0.31384,1.2376,0.24509,0.1569,207.24,12.744,0.41921,0.14743,0.22073,0.27488,30.629,1.4032,0.41548,0.65058,128.35,0.14828,0.35465,0.13763,4.8093,0.15829,0.31475,0.11868,3.9319,0.58473,0.75081,0.2451,0.61068,1393.6,0.25209,0.75491,11.114,0.12989,0.048012,1242.8,0.056018,0.3011,0.049548,-3.5e-05,-0.00017881,0.0026422,-2.3259,-3.9343,-13.135,-15.356,29.026,25.089,12.25,19814.0,9.1907,26.0,11.551,1.0,25.0,95.75,115.25,116.2,18.563,14.5,-11.5,30,0.32199,10,18
226,11,2.6235,0,1.2417,0.29538,0.51386,0.64196,0.26223,0.071806,0.51653,0.46013,0.60761,0.32261,0.3689,576.63,0.48614,1.057,7.0935,0.40848,1.8893,0.015444,0.00070839,0.051984,1.7402,2.7416,0.45887,0.29709,1987.0,14.416,8.9403,0.10819,0.21677,0.15346,11.588,0.23904,0.57816,3.4914,50.75,0.80071,0.4459,0.024058,0.076903,0.23416,1.3205,0.10319,2.0761,1.2615,0.14771,0.57483,1.0991,3270.1,0.61113,0.54113,13.973,0.43761,0.29457,1494.6,0.049062,0.18387,0.064156,0.0,0.0,0.00076455,-4.1219,-6.5641,-17.336,-17.375,34.965,26.741,12.233,21895.0,7.4112,27.5,4.1457,0.66667,26.0,94.333,120.33,121.6,19.042,14.5,-13.0,15,2.1701,10,31
364,3,0.06525,0,1.1787,0.22849,0.46829,1.0474,0.22085,0.079009,0.57374,0.21815,0.42974,0.018814,0.52115,14.375,0.53171,0.88074,10.283,0.21085,3.5363,0.12703,0.014668,0.28732,2.0098,3.5511,0.25485,0.44214,490.05,10.666,13.257,0.28498,0.026158,0.25367,42.866,0.24219,0.94414,4.7457,35.008,0.43845,0.049195,0.12128,0.65536,0.29496,1.9699,0.58669,1.8026,0.77466,0.14859,0.48793,0.88074,1140.3,0.83154,0.74515,10.713,0.2285,0.26694,1021.1,0.22681,0.22071,0.24712,-0.014174,-0.013533,0.040153,4.8971,7.0492,5.5428,12.853,45.886,28.871,10.8,8605.6,8.0274,15.333,21.993,0.0,35.333,116.28,34.483,33.58,17.0,15.333,5.83e-16,17,0.04035,2,6
176,13,0.14533,0,0.46277,0.1185,0.66183,0.34993,0.12858,-0.21578,0.32306,0.33863,0.35042,0.14129,0.18587,12.431,0.33817,1.9571,2.8111,0.36744,3.8798,0.0052772,0.029558,0.013139,1.8827,0.43373,0.49961,0.40165,1299.8,17.147,-1.6217,0.099038,0.26018,0.12976,1.4492,0.37081,0.60688,7.7536,128.06,0.63753,0.76939,0.015081,0.20499,0.80679,1.0348,-0.11695,0.41915,0.14688,-0.63809,0.17905,1.9676,3709.2,1.1877,0.50039,16.097,0.40782,0.17483,8294.5,-0.062105,0.045132,0.07428,0.001407,0.0040207,0.14262,3.2148,1.5719,7.1562,-4.5408,-20.861,22.334,10.6,32801.0,-58.122,15.6,22.571,2.0,30.0,92.9,203.2,204.5,22.0,22.0,6.4,25,1.5498,11,51
349,6,2.361,0,1.1829,0.089006,0.59365,1.1991,0.11496,0.095734,0.52024,0.074231,0.21904,0.086413,0.61913,25.128,0.40635,1.4609,10.909,0.095879,5.6245,0.078229,0.0038156,0.14946,1.9367,3.186,0.13904,0.5234,1455.2,11.311,12.525,0.25666,0.070253,0.27229,4.4255,0.22709,0.88166,6.5329,33.0,0.14376,0.17289,0.065242,0.31426,0.37636,2.9508,0.00013746,1.0797,0.23649,0.2356,0.14993,1.4609,6643.6,1.288,0.86096,11.493,0.11109,0.16672,632.38,6.87e-05,0.18354,1.4735,-0.0084162,-0.007019,0.22505,6.0243,8.7943,1.8883,4.9805,3.2396,33.581,10.9,9291.6,-27.3,15.15,13.262,3.0,30.0,63.034,48.635,46.014,15.5,13.0,-2.15,24,1.4128,11,32
80,11,2.8083,0,1.8812,0.3324,0.45643,0.90652,0.44253,0.37665,0.86404,0.36668,0.61151,0.39397,0.80405,20.443,0.54357,0.8397,2.892,0.48816,1.4999,0.045432,0.023879,0.1063,1.1274,5.3449,0.51912,0.42741,2444.1,13.508,2.4068,0.38757,0.029028,0.3693,2136.9,0.40738,0.9364,3.119,124.48,0.4134,0.053402,0.050117,0.35348,0.1696,1.6677,0.36135,3.2049,1.9598,0.69292,0.72825,0.8397,3996.8,0.7863,0.48088,13.41,0.50708,0.47059,1796.7,0.15303,0.29065,0.27553,-0.00745,-0.0082183,0.22465,-7.714,-11.824,-25.736,-21.411,46.844,30.046,12.2,26059.0,3.8523,30.5,-10.665,0.0,28.0,91.5,130.5,132.4,20.0,14.5,-16.0,29,2.8968,18,46
126,9,2.7158,0,1.3714,0.049309,0.66642,0.81215,0.10684,0.22535,0.8822,0.060714,0.14782,0.21141,0.83209,1.7231,0.33358,1.9978,1.8496,0.13156,2.804,0.025833,0.07635,0.042577,0.97604,22.18,0.23087,0.60674,543.78,13.297,3.6039,0.17193,0.059687,0.53527,4.7221,0.65908,0.91044,3.6456,194.64,0.059259,0.17893,0.031809,0.23719,0.036616,2.4347,-0.28056,9.1102,1.3467,0.67556,0.07399,2.0098,3678.6,1.8189,0.76913,13.089,0.13575,0.1875,662.52,-0.16317,0.22277,0.063659,0.0,0.0,0.17289,5.7265,8.4799,7.4959,2.3437,85.814,25.17,13.5,10601.0,38.855,12.4,10.131,4.0,27.0,93.883,82.3,74.497,16.5,13.0,0.6,23,2.3314,16,42
127,10,-0.21659,0,0.8155,0.015376,0.84723,1.8375,0.022968,-0.14667,0.39686,0.008368,0.10065,0.0023598,0.64829,0.49209,0.15277,5.5457,8.1395,0.0125,8.1924,0.068341,0.025402,0.085968,2.8344,6.7424,0.095718,0.79496,112.45,14.077,-12.528,0.15486,0.052269,0.31549,17.752,0.17169,0.93831,9.0596,44.229,0.023718,0.34214,0.037192,0.30235,0.27253,12.028,-0.81951,0.56057,0.05642,-0.96008,0.018149,5.6455,1117.3,5.2036,0.90428,14.685,0.026279,0.17588,1814.4,-0.69421,0.20282,0.3604,-0.033516,-0.01824,0.0,3.0621,3.9554,-0.53449,-9.302,11.207,20.132,12.3,13568.0,14.529,21.5,33.768,2.0,22.0,100.0,100.0,100.0,17.125,14.5,-7.0,26,0.017258,36,53
94,6,1.4896,0,0.79003,0.14475,0.64154,0.7479,0.24568,-0.12723,0.44677,0.19354,0.40379,0.17843,0.47869,3.4446,0.35846,1.7897,3.0153,0.32849,2.4829,0.01118,0.095364,0.018451,1.5624,1.6936,0.41882,0.60592,884.4,11.991,-5.8785,0.11474,0.035615,0.27071,31.243,0.36196,0.94449,4.2722,119.39,0.30238,0.099353,0.014948,0.068472,0.44159,2.0864,-0.11426,0.81175,0.32778,-0.35492,0.22562,1.7897,2190.2,1.6903,0.58118,11.701,0.39548,0.31323,442.07,-0.060591,0.17506,0.058827,-0.0013386,-0.0017898,0.21341,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2.0,29.0,66.262,52.74,49.206,15.5,12.0,-6.4,29,1.0902,9,52
230,7,0.68124,0,1.2266,0.13151,0.25396,0.43323,0.14219,0.049383,0.22652,0.30356,0.17628,0.30424,0.26729,18.232,0.74604,0.34042,17.675,0.32821,1.0768,0.022064,0.018002,0.10126,1.6209,1.8274,0.50221,0.2179,325.39,11.803,8.773,0.15932,0.03606,0.04936,35.661,0.11393,0.85801,2.1632,20.368,0.49202,0.048336,0.050929,0.02593,0.23708,0.58072,-0.14525,3.1468,0.55471,0.066194,0.51783,0.34042,1845.9,0.29208,0.49779,10.966,0.39026,0.21758,292.34,-0.078315,0.20028,0.95109,0.0,0.0,0.078653,-0.075348,-0.23637,-3.0266,5.7748,-20.982,15.916,10.4,9667.3,4.7909,25.4,41.598,0.0,28.0,79.951,66.12,59.471,18.0,12.0,-13.4,14,0.75276,5,25
52,1,1.0232,0,1.159,0.19272,0.71459,1.2026,0.23773,0.10789,0.71753,0.16025,0.67524,0.048694,0.7865,14.397,0.28541,2.5037,3.2514,0.19768,4.8143,0.052528,0.013731,0.077405,1.5291,10.345,0.23301,0.67861,997.25,12.135,11.146,0.32557,0.035979,0.48692,12.4,0.40489,0.94965,6.2769,110.72,0.24504,0.12606,0.043678,0.52282,0.11624,4.2136,0.024309,2.4553,1.6579,0.37802,0.2697,2.513,1476.9,2.3776,0.76699,12.32,0.20715,0.28022,574.42,0.012008,0.19159,0.085815,0.0,0.0,0.20726,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,364.95,15.8,61.476,4.0,36.0,85.437,27.07,26.102,16.0,16.0,0.2,29,0.25197,12,43
245,6,0.4527,0,0.93365,0.22996,0.45998,1.2883,0.29475,-0.027768,0.057308,0.1785,0.42584,0.19333,0.39076,8.6335,0.54002,0.85178,1655.0,0.22879,3.902,0.0090733,0.0265,0.021679,3.2969,2.4849,0.23082,0.41853,704.87,14.936,-46.395,0.20739,0.041447,0.023985,49.426,0.018618,0.90989,5.0729,0.21752,0.5885,0.07675,0.0070428,0.28615,0.51846,2.3857,0.32638,1.0416,0.44355,-0.051421,0.49994,0.93057,1655.3,0.77503,0.76918,15.189,0.25492,0.29737,4893.3,0.1403,0.25396,0.091678,-0.027839,-0.021609,0.11946,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2.0,29.0,66.262,52.74,49.206,15.5,12.0,-6.4,18,0.59258,1,18
